PARTNUMBER;OPERACION;POSTURA;RECURSO;TECNOLOGIA;CENTRO_MECANIZADO;PIEZAS_SIMULTANEAS;TIEMPO_FIJO_MIN;TIEMPO_VARIABLE_MIN;OEE
PARTNUMBER_8682;900030;POSTURA_1;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;53.800;60.000
PARTNUMBER_8682;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_127;1700020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;120.000;85.000
PARTNUMBER_127;1700030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;12.000;85.000
PARTNUMBER_127;1700040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_127;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_3521;1700020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;120.000;85.000
PARTNUMBER_3521;1700030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;12.000;85.000
PARTNUMBER_3521;1700040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_3521;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_4111;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_4111;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_4111;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_4111;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_8683;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8684;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_1504;900010;POSTURA_2;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;40.000;77.130
PARTNUMBER_1504;900020;POSTURA_0;RECURSO_106;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;17.000;90.000
PARTNUMBER_1504;900030;POSTURA_1;RECURSO_106;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;150.000;90.000
PARTNUMBER_1504;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_15;900010;POSTURA_2;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;40.000;77.130
PARTNUMBER_15;900020;POSTURA_0;RECURSO_106;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;17.000;90.000
PARTNUMBER_15;900030;POSTURA_1;RECURSO_106;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;150.000;90.000
PARTNUMBER_15;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;31.700;85.000
PARTNUMBER_8685;900020;POSTURA_0;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;8.800;65.000
PARTNUMBER_8685;900030;POSTURA_1;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;92.150;75.000
PARTNUMBER_8685;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_8686;900020;POSTURA_0;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;8.950;70.000
PARTNUMBER_8686;900030;POSTURA_1;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;45.530;70.000
PARTNUMBER_8686;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_2077;900020;POSTURA_0;RECURSO_90;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;16.900;77.260
PARTNUMBER_2077;900030;POSTURA_1;RECURSO_90;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;94.000;91.450
PARTNUMBER_2077;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_619;900020;POSTURA_0;RECURSO_90;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;16.750;80.510
PARTNUMBER_619;900030;POSTURA_1;RECURSO_90;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;94.750;95.580
PARTNUMBER_619;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;20.950;85.000
PARTNUMBER_5026;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;15.000;85.000
PARTNUMBER_5026;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;20.000;15.000;85.000
PARTNUMBER_5728;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;15.000;85.000
PARTNUMBER_5728;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;20.000;15.000;85.000
PARTNUMBER_537;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_750;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_2320;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8687;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;90.000;5.500;71.500
PARTNUMBER_8687;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;60.000;1.000;53.300
PARTNUMBER_399;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;120.000;2.100;65.920
PARTNUMBER_399;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.500;58.300
PARTNUMBER_400;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;90.000;2.500;55.270
PARTNUMBER_400;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.750;60.500
PARTNUMBER_8688;900020;POSTURA_0;RECURSO_19;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;120.000;1.810;74.200
PARTNUMBER_8688;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;1.000;53.300
PARTNUMBER_648;900020;POSTURA_0;RECURSO_19;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;90.000;1.800;72.040
PARTNUMBER_648;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;1.000;53.300
PARTNUMBER_358;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;3.360;67.000
PARTNUMBER_358;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.440;62.490
PARTNUMBER_4625;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;3.230;68.860
PARTNUMBER_4625;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.440;51.300
PARTNUMBER_566;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;2.640;28.690
PARTNUMBER_566;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.440;51.300
PARTNUMBER_8689;900020;POSTURA_0;RECURSO_97;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;2.580;45.750
PARTNUMBER_8689;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;1.000;51.300
PARTNUMBER_5595;900020;POSTURA_0;RECURSO_19;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;210.000;5.600;59.230
PARTNUMBER_5595;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.480;44.610
PARTNUMBER_3849;900020;POSTURA_0;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;240.000;9.500;40.300
PARTNUMBER_3849;900030;POSTURA_1;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;60.000;2.950;27.500
PARTNUMBER_2294;1200020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;11.000;85.000
PARTNUMBER_2294;1200030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;3.000;85.000
PARTNUMBER_2294;1200040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;1.000;85.000
PARTNUMBER_2294;1600020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_5774;1200020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;11.000;85.000
PARTNUMBER_5774;1200030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;3.000;85.000
PARTNUMBER_5774;1200040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;1.000;85.000
PARTNUMBER_5774;1600020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_6176;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_6176;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_6176;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_3352;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_3352;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8690;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8690;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8691;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8691;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8692;1200020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;36.000;85.000
PARTNUMBER_8692;1200030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;8.000;85.000
PARTNUMBER_8692;1200040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8692;1600020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_14;1;0.000;5.000;85.000
PARTNUMBER_8693;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8694;900020;POSTURA_0;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;9.000;38.600
PARTNUMBER_8694;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;60.000;1.000;30.000
PARTNUMBER_8695;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8696;1500020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;12.000;85.000
PARTNUMBER_8696;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;8.000;85.000
PARTNUMBER_8696;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8696;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_14;1;0.000;5.000;85.000
PARTNUMBER_8697;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_4551;1400020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;138.000;85.000
PARTNUMBER_4551;1400030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;24.000;85.000
PARTNUMBER_4551;1400040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;20.000;85.000
PARTNUMBER_4551;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_4552;1400020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;138.000;85.000
PARTNUMBER_4552;1400030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;24.000;85.000
PARTNUMBER_4552;1400040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;20.000;85.000
PARTNUMBER_4552;1800020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_3150;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_3150;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_3150;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_3150;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_8698;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_8698;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8698;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8698;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_3691;1300020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;145.000;85.000
PARTNUMBER_3691;1300030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;30.000;85.000
PARTNUMBER_3691;1300040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;18.000;85.000
PARTNUMBER_3691;1700020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_5046;1300020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;145.000;85.000
PARTNUMBER_5046;1300030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;30.000;85.000
PARTNUMBER_5046;1300040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;18.000;85.000
PARTNUMBER_5046;1700020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_3879;1200020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;18.000;85.000
PARTNUMBER_3879;1200030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_3879;1200040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;3.000;85.000
PARTNUMBER_3879;1600020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_1067;900020;POSTURA_0;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;28.850;86.930
PARTNUMBER_1067;900030;POSTURA_1;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;2.250;36.540
PARTNUMBER_1067;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;8.790;85.000
PARTNUMBER_3405;900020;POSTURA_0;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;28.250;93.740
PARTNUMBER_3405;900030;POSTURA_1;RECURSO_82;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;2.400;44.130
PARTNUMBER_3405;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_5221;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_5515;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_5515;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_5515;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_5515;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_4281;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_4281;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_5040;1200020;POSTURA_0;RECURSO_27;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;15.000;85.000
PARTNUMBER_5040;1200030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_5040;1200040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;3.000;85.000
PARTNUMBER_5040;1600020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_5087;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;15.000;85.000
PARTNUMBER_5087;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;10.000;15.000;85.000
PARTNUMBER_5215;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_5215;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_5215;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_5215;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_510;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8699;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_8699;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8699;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8699;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_503;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8700;1500020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;19.000;78.000
PARTNUMBER_8700;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_8700;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8700;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8700;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_1052;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8701;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_8701;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8701;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8701;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_46;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8702;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_8702;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_8702;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_8702;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_100;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;10.000;15.000;0.000
PARTNUMBER_5920;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_5920;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_5920;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_5920;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_4900;1500020;POSTURA_0;RECURSO_53;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;9.000;85.000
PARTNUMBER_4900;1500030;POSTURA_1;RECURSO_35;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;6.000;85.000
PARTNUMBER_4900;1500040;POSTURA_3;RECURSO_70;TECNOLOGIA_3;CENTRO_MECANIZADO_5;1;0.000;4.000;85.000
PARTNUMBER_4900;1900020;POSTURA_0;RECURSO_15;TECNOLOGIA_2;CENTRO_MECANIZADO_8;1;0.000;10.000;85.000
PARTNUMBER_8703;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8703;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8703;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8704;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8704;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8704;1300030;POSTURA_1;RECURSO_87;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8705;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_8706;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_5763;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_5371;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;10.000;85.000
PARTNUMBER_2928;900010;POSTURA_2;RECURSO_104;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;2.000;100.000
PARTNUMBER_2928;900020;POSTURA_0;RECURSO_106;TECNOLOGIA_0;CENTRO_MECANIZADO_1;2;0.000;13.570;95.000
