oidx;ORDEN;PARTNUMBER;CANTIDAD;N_OPERACIONES;FECHA_PROVEEDOR;deadline_work_min;work_min;slack_min;cr;n_alternativas;n_grupos_recurso;duracion_media_operacion_min;duracion_max_operacion_min;operacion_min;operacion_max;log_cantidad;log_work_min;log_deadline_work_min;slack_relativo;log_cr;ga_rank_target;nn_priority_score;escenario_objetivo_ga;modelo_prioridad
280;ORDEN_2413;PARTNUMBER_922;180.0;2;2026-06-01;12960.0;3305.616577550446;9654.383422449555;3.9205998929263965;2;2;1652.808288775223;1988.2491186839013;1000020;1000030;5.198497031265826;8.103680763577866;9.469700127423375;2.920599892926397;1.5934304525280094;0.8044692737430168;0.8355304;inicial;TorchGCN_prioridad_desde_GA
281;ORDEN_2420;PARTNUMBER_124;35.0;7;2026-06-18;31680.0;15901.350715612623;15778.649284387377;1.9922835843684163;7;6;2271.621530801803;13778.173190984578;900020;1300020;3.58351893845611;9.674222221029735;10.363472411086743;0.9922835843684163;1.0960368364926047;0.9909755049419854;0.92720723;inicial;TorchGCN_prioridad_desde_GA
282;ORDEN_2421;PARTNUMBER_1824;120.0;3;2026-06-06;20160.0;1364.628288164446;18795.371711835553;14.773253767967176;3;2;454.8760960548154;563.2941176470589;900020;900040;4.795790545596741;7.219369886090262;9.911505324129712;13.773253767967175;2.7583157061331054;0.4598195100988397;0.48041254;inicial;TorchGCN_prioridad_desde_GA
283;ORDEN_2443;PARTNUMBER_1843;20.0;3;2026-06-06;20160.0;2851.335344394168;17308.664655605833;7.070371445307307;3;2;950.4451147980559;1466.0;1000020;1000040;3.044522437723423;7.955893356807836;9.911505324129712;6.070371445307307;2.0881995091417265;0.74645466265578;0.7015258;inicial;TorchGCN_prioridad_desde_GA
284;ORDEN_2444;PARTNUMBER_1844;40.0;3;2026-06-01;12960.0;1587.1526073508521;11372.847392649148;8.165566398578264;3;2;529.0508691169507;893.2559178204556;900020;900040;3.713572066704308;7.370326737536622;9.469700127423375;7.165566398578265;2.215453679554322;0.5182638590459819;0.52462006;inicial;TorchGCN_prioridad_desde_GA
285;ORDEN_2449;PARTNUMBER_124;35.0;7;2026-07-18;63360.0;15901.350715612623;47458.64928438738;3.9845671687368327;7;6;2271.621530801803;13778.173190984578;900020;1300020;3.58351893845611;9.674222221029735;11.056603809192042;2.9845671687368327;1.6063465729113107;0.9914052428018908;0.926939;inicial;TorchGCN_prioridad_desde_GA
286;ORDEN_2487;PARTNUMBER_1876;16.0;5;2026-05-27;8640.0;1388.2728577785508;7251.727142221449;6.223560412918627;5;3;277.6545715557101;638.0253085455397;1600010;2000020;2.833213344056216;7.2365357653473685;9.0642735958414;5.223560412918626;1.9773479633383062;0.4662655779974216;0.44386446;inicial;TorchGCN_prioridad_desde_GA
287;ORDEN_2494;PARTNUMBER_144;35.0;6;2027-04-02;328320.0;3168.7050482935297;325151.2949517065;103.61330417194021;6;5;528.1175080489215;2652.2344600582355;1400020;1800020;3.58351893845611;8.061393817840043;12.701747067328816;20.0;4.650270734479072;0.7907176622260421;0.7907406;inicial;TorchGCN_prioridad_desde_GA
288;ORDEN_2500;PARTNUMBER_1884;238.0;2;2026-06-07;20160.0;5861.448356337076;14298.551643662924;3.4394229505074656;2;2;2930.724178168538;4500.083042683939;1400020;1400030;5.476463551931511;8.676322603562143;9.911505324129712;2.4394229505074656;1.4905244018958856;0.903308981521272;0.89422464;inicial;TorchGCN_prioridad_desde_GA
289;ORDEN_2505;PARTNUMBER_1887;20.0;4;2026-07-07;50400.0;1351.8820616383687;49048.11793836163;37.28135865559115;4;3;337.97051540959217;778.2736197883462;900020;1300020;3.044522437723423;7.2099924563288385;10.827766295132466;20.0;3.644963058525209;0.45251396648044695;0.44571424;inicial;TorchGCN_prioridad_desde_GA
290;ORDEN_2513;PARTNUMBER_1893;30.0;3;2026-05-30;12960.0;1193.2012040229351;11766.798795977065;10.86153781634207;3;3;397.73373467431173;954.8058561425845;900020;900040;3.4339872044851463;7.08523279233792;9.469700127423375;9.86153781634207;2.4733010492737018;0.4116888697894284;0.47585505;inicial;TorchGCN_prioridad_desde_GA
291;ORDEN_2517;PARTNUMBER_1897;2.0;6;2026-08-01;77760.0;98.28877005347594;77661.71122994652;791.1381936887921;6;5;16.38146167557932;61.81818181818182;1000020;1400020;1.0986122886681098;4.598032473552885;11.261395299133936;20.0;6.674735863574141;0.015040825096691019;0.11010355;inicial;TorchGCN_prioridad_desde_GA
292;ORDEN_2524;PARTNUMBER_1904;36.0;7;2026-06-29;41760.0;9631.007206297354;32128.992793702644;4.335995094333924;7;4;1375.8581723281934;2214.207103551776;800010;2650020;3.6109179126442243;9.172846915710423;10.639718168629964;3.3359950943339243;1.6744753892601871;0.9681993983669961;0.97590065;inicial;TorchGCN_prioridad_desde_GA
293;ORDEN_2525;PARTNUMBER_1905;24.0;3;2028-11-23;946080.0;940.3588235294118;945139.6411764706;1006.0840355058457;3;3;313.4529411764706;717.6;900020;900040;3.2188758248682006;6.847324388398595;13.760083468047164;20.0;6.9148143405831135;0.33476579286635155;0.14667803;inicial;TorchGCN_prioridad_desde_GA
294;ORDEN_2529;PARTNUMBER_1904;36.0;7;2026-07-26;70560.0;9631.007206297354;60928.992793702644;7.326336538702148;7;4;1375.8581723281934;2214.207103551776;800010;2650020;3.6109179126442243;9.172846915710423;11.164232862915847;6.326336538702147;2.119423568169955;0.9686291362269016;0.9756566;inicial;TorchGCN_prioridad_desde_GA
295;ORDEN_2530;PARTNUMBER_1907;80.0;3;2026-08-01;77760.0;2535.420236014387;75224.57976398562;30.669472024975494;3;3;845.1400786714622;1738.7524451206261;900020;900040;4.394449154672439;7.838509010036594;11.261395299133936;20.0;3.4553531892709297;0.7168027503223035;0.7267011;inicial;TorchGCN_prioridad_desde_GA
296;ORDEN_2539;PARTNUMBER_1913;48.0;3;2028-11-25;948960.0;1763.4176470588234;947196.5823529412;538.136839893122;3;3;587.805882352941;1313.9999999999998;900020;900040;3.8918202981106265;7.475575969914401;13.763122980857196;20.0;6.289969416040327;0.5745595186935969;0.26665813;inicial;TorchGCN_prioridad_desde_GA
297;ORDEN_2547;PARTNUMBER_1916;178.0;2;2026-06-01;12960.0;2209.609591717555;10750.390408282445;5.8652895283306785;2;2;1104.8047958587774;1690.2684152469667;900020;900030;5.187385805840755;7.701023589833132;9.469700127423375;4.8652895283306785;1.9264782128871574;0.6673828964331757;0.58948135;inicial;TorchGCN_prioridad_desde_GA
298;ORDEN_2554;PARTNUMBER_1919;1000.0;3;2026-06-30;43200.0;3770.9090909090905;39429.09090909091;11.45612343297975;3;3;1256.9696969696968;2090.9090909090905;800020;800040;6.90875477931522;8.235336542431389;10.673618922112436;10.456123432979751;2.5222123440024884;0.8281048560378169;0.8645266;inicial;TorchGCN_prioridad_desde_GA
299;ORDEN_2595;PARTNUMBER_1948;70.0;6;2026-05-23;5760.0;362.21008403361344;5397.789915966387;15.902373384683202;7;5;60.368347338935585;242.85714285714286;900020;1300020;4.2626798770413155;5.894981410751443;8.658866349732383;14.902373384683202;2.8274540490321836;0.07649333906317146;0.17962681;inicial;TorchGCN_prioridad_desde_GA
300;ORDEN_2596;PARTNUMBER_779;60.0;3;2026-05-30;12960.0;1349.0099163984808;11610.990083601519;9.607045761828022;3;3;449.6699721328269;608.7229369312834;900020;900040;4.110873864173311;7.2078672168858535;9.469700127423375;8.607045761828022;2.3615184748185447;0.4507950150408251;0.4136024;inicial;TorchGCN_prioridad_desde_GA
301;ORDEN_2598;PARTNUMBER_1396;12.0;6;2026-08-02;77760.0;530.9803921568628;77229.01960784313;146.44608567208272;6;5;88.49673202614379;393.3333333333333;900020;1300020;2.5649493574615367;6.276606631814412;11.261395299133936;20.0;4.993462588093603;0.19639020197679416;0.51156336;inicial;TorchGCN_prioridad_desde_GA
302;ORDEN_2608;PARTNUMBER_1957;17.0;5;2026-05-30;12960.0;1528.0794403892944;11431.920559610706;8.481234455126431;5;3;305.61588807785887;705.596107055961;800020;800060;2.8903717578961645;7.332421160360503;9.469700127423375;7.481234455126432;2.2493145245749493;0.5062311989686291;0.52787125;inicial;TorchGCN_prioridad_desde_GA
303;ORDEN_2609;PARTNUMBER_1958;600.0;3;2026-05-27;8640.0;2874.692295332347;5765.3077046676535;3.0055390672695;3;3;958.2307651107825;1967.6945668135095;900020;900040;6.398594934535208;7.964048722620643;9.0642735958414;2.0055390672695;1.3876781700319114;0.7498925655350236;0.7691299;inicial;TorchGCN_prioridad_desde_GA
304;ORDEN_2611;PARTNUMBER_1959;20.0;8;2026-06-06;20160.0;1646.4705882352941;18513.529411764706;12.244372990353698;8;6;205.80882352941177;850.0;900010;1300020;3.044522437723423;7.406996413856333;9.911505324129712;11.244372990353698;2.5835727822568466;0.5298667812634293;0.541008;inicial;TorchGCN_prioridad_desde_GA
305;ORDEN_2612;PARTNUMBER_1340;20.0;3;2026-06-20;34560.0;542.8551016881468;34017.14489831185;63.66339727217602;3;2;180.9517005627156;232.79019830743968;1000020;1000040;3.044522437723423;6.298682854185659;10.450481157684562;20.0;4.169195311470375;0.19982810485603783;0.1803878;inicial;TorchGCN_prioridad_desde_GA
306;ORDEN_2636;PARTNUMBER_1939;7.0;11;2026-06-08;20160.0;15421.820558004485;4738.179441995515;1.307238657341025;11;7;1401.9836870913168;5653.333333333333;1000020;2200020;2.0794415416798357;9.643603545954802;9.911505324129712;0.307238657341025;0.8360514230569911;0.9892565535023635;1.0676804;inicial;TorchGCN_prioridad_desde_GA
307;ORDEN_2649;PARTNUMBER_1140;49.0;3;2026-08-01;77760.0;643.7037515011925;77116.29624849881;120.8009116284542;3;2;214.56791716706417;364.4671129529275;900020;900040;3.912023005428146;6.468790911287068;11.261395299133936;20.0;4.802387839882058;0.23936398796733993;0.2183379;inicial;TorchGCN_prioridad_desde_GA
308;ORDEN_2650;PARTNUMBER_1983;80.0;2;2026-08-01;77760.0;995.6934046345812;76764.30659536541;78.09632928977557;2;2;497.8467023172906;757.5757575757576;1400020;1400030;4.394449154672439;6.904443204749331;11.261395299133936;20.0;4.370666467752136;0.3485174043833262;0.31639618;inicial;TorchGCN_prioridad_desde_GA
309;ORDEN_2651;PARTNUMBER_1551;4.0;3;2026-05-20;1440.0;313.366958475862;1126.633041524138;4.595251544718682;3;2;104.45565282528734;206.12964469758614;900020;900040;1.6094379124341003;5.750560961126009;7.273092595999522;3.595251544718682;1.7219182995948576;0.1362269015900301;0.26286638;inicial;TorchGCN_prioridad_desde_GA
310;ORDEN_2653;PARTNUMBER_1984;1.0;10;2026-09-24;132480.0;2419.323599601602;130060.6764003984;54.75910705860759;10;8;241.93235996016023;714.3684149588977;1000020;2200020;0.6931471805599453;7.791656529054801;11.794194517899777;20.0;4.021040752310549;0.699613235926085;0.8576913;inicial;TorchGCN_prioridad_desde_GA
311;ORDEN_2664;PARTNUMBER_1992;10.0;8;2026-06-15;27360.0;3982.267347668457;23377.732652331542;6.8704578601481305;8;5;497.78341845855715;2301.983946690898;1000020;1400020;2.3978952727983707;8.289857703115457;10.216873920776164;5.8704578601481305;2.0631162386465896;0.8401375161151697;0.8458015;inicial;TorchGCN_prioridad_desde_GA
312;ORDEN_2674;PARTNUMBER_1302;30.0;3;2026-07-21;64800.0;1120.987483039939;63679.01251696006;57.80617623336235;3;3;373.6624943466463;548.0301018149624;1400020;1400040;3.4339872044851463;7.02285693008453;11.079076314320059;20.0;4.0742468873708315;0.38934250107434465;0.3352241;inicial;TorchGCN_prioridad_desde_GA
313;ORDEN_2683;PARTNUMBER_2009;10.0;2;2026-08-01;77760.0;1997.9094500593808;75762.09054994062;38.92068281557448;2;2;998.9547250296904;1950.9682735887925;1000020;1000030;2.3978952727983707;7.600357035855313;11.261395299133936;20.0;3.6868945558955404;0.6209712075633863;0.6647937;inicial;TorchGCN_prioridad_desde_GA
314;ORDEN_2716;PARTNUMBER_43;30.0;3;2026-06-12;25920.0;1737.14078337995;24182.85921662005;14.92107044402442;3;2;579.0469277933167;1255.2301255230125;1000020;1000040;3.4339872044851463;7.460571305640247;10.162808729968926;13.92107044402442;2.767643417102058;0.5616673828964331;0.59350705;inicial;TorchGCN_prioridad_desde_GA
315;ORDEN_2719;PARTNUMBER_2038;50.0;3;2026-06-30;43200.0;2997.647450679632;40202.35254932037;14.411301098868586;3;2;999.2158168932109;2323.9942528735637;800020;800040;3.9318256327243257;8.005916616213474;10.673618922112436;13.411301098868588;2.735101077881305;0.7666523420713365;0.8106035;inicial;TorchGCN_prioridad_desde_GA
316;ORDEN_2733;PARTNUMBER_446;20.0;3;2026-05-30;12960.0;308.57545054829734;12651.424549451702;41.99945257139481;3;3;102.85848351609911;182.63226110521973;1400020;1400040;3.044522437723423;5.735201844476983;9.469700127423375;20.0;3.7611873847147286;0.060593038246669534;0.13276896;inicial;TorchGCN_prioridad_desde_GA
317;ORDEN_2756;PARTNUMBER_1384;60.0;3;2026-07-28;72000.0;2117.081543312561;69882.91845668745;34.00908209106714;3;2;705.6938477708536;1271.2643678160919;1150020;1150040;4.110873864173311;7.658266025567814;11.184435286790631;20.0;3.5556075161443474;0.6407391491190374;0.66426384;inicial;TorchGCN_prioridad_desde_GA
318;ORDEN_2759;PARTNUMBER_2066;23.0;2;2026-08-01;77760.0;257.01733039055756;77502.98266960944;302.54769155775494;2;2;128.50866519527878;172.59380097879284;1400020;1400030;3.1780538303479458;5.553026754722101;11.261395299133936;20.0;5.715538736730379;0.11817791147400086;0.085620746;inicial;TorchGCN_prioridad_desde_GA
319;ORDEN_2766;PARTNUMBER_919;120.0;4;2026-05-30;12960.0;3448.2535410354394;9511.74645896456;3.758424328655479;4;4;862.0633852588599;2271.3362801768103;900020;900050;4.795790545596741;8.145913121697875;9.469700127423375;2.758424328655479;1.559916590051286;0.8147829823807478;0.7479262;inicial;TorchGCN_prioridad_desde_GA
320;ORDEN_2767;PARTNUMBER_446;20.0;3;2026-06-30;43200.0;308.57545054829734;42891.4245494517;139.9981752379827;3;3;102.85848351609911;182.63226110521973;1400020;1400040;3.044522437723423;5.735201844476983;10.673618922112436;20.0;4.948746948719835;0.06102277610657499;0.12539656;inicial;TorchGCN_prioridad_desde_GA
321;ORDEN_2789;PARTNUMBER_152;37.0;8;2026-05-20;1440.0;7632.370438853609;-6192.370438853609;0.18867008769247967;8;7;954.0463048567012;2997.37876802097;1000020;1400020;3.6375861597263857;8.940284761847595;7.273092595999522;-0.8113299123075203;0.17283510880499553;0.938117748173614;0.9882916;inicial;TorchGCN_prioridad_desde_GA
322;ORDEN_2791;PARTNUMBER_2082;20.0;3;2026-08-01;77760.0;363.1060090424247;77396.89399095757;214.1523358565918;3;3;121.03533634747491;192.75644141954302;1400020;1400040;3.044522437723423;5.8974450588694936;11.261395299133936;20.0;5.371346316100373;0.07778255264288784;0.12530842;inicial;TorchGCN_prioridad_desde_GA
323;ORDEN_2794;PARTNUMBER_1605;40.0;5;2026-06-30;43200.0;748.8687782805431;42451.13122171946;57.6870090634441;7;4;149.7737556561086;307.69230769230774;800020;1200020;3.713572066704308;6.61989822893006;10.673618922112436;20.0;4.072218391667365;0.2758917060593038;0.14271891;inicial;TorchGCN_prioridad_desde_GA
324;ORDEN_2797;PARTNUMBER_2085;550.0;3;2026-06-30;43200.0;4333.316644621616;38866.68335537838;9.96926916329056;3;3;1444.4388815405384;2768.6703096539163;900020;900040;6.311734809152915;8.374319240023175;10.673618922112436;8.969269163290559;2.3950976506722617;0.8560378169316717;0.88663447;inicial;TorchGCN_prioridad_desde_GA
325;ORDEN_2798;PARTNUMBER_2086;30.0;5;2026-08-30;106560.0;1907.3716470442803;104652.62835295573;55.86745517850626;5;2;381.4743294088561;675.1176163094616;900010;900050;3.4339872044851463;7.554005616606561;11.576472870114568;20.0;4.040723212269414;0.5977653631284916;0.66110104;inicial;TorchGCN_prioridad_desde_GA
326;ORDEN_2800;PARTNUMBER_1620;50.0;4;2026-06-30;43200.0;659.0824534942183;42540.917546505785;65.54566848346383;7;5;164.77061337355454;357.9059829059829;1000020;1400020;3.9318256327243257;6.492364756754121;10.673618922112436;20.0;4.197888456073213;0.24409110442629997;0.19988978;inicial;TorchGCN_prioridad_desde_GA
327;ORDEN_2805;PARTNUMBER_2074;84.0;6;2026-05-30;12960.0;5591.079119444926;7368.920880555074;2.3179782870407046;6;5;931.8465199074877;3789.90264885669;800020;1200020;4.442651256490317;8.62910643249827;9.469700127423375;1.3179782870407046;1.1993556477566976;0.8998710786420283;0.894343;inicial;TorchGCN_prioridad_desde_GA
328;ORDEN_2806;PARTNUMBER_1605;10.0;5;2026-05-30;12960.0;219.11764705882354;12740.882352941177;59.14630872483221;7;4;43.82352941176471;100.00000000000001;800020;1200020;2.3978952727983707;5.3941621627778185;9.469700127423375;20.0;4.096780072704392;0.05371723248818221;0.121076986;inicial;TorchGCN_prioridad_desde_GA
329;ORDEN_2825;PARTNUMBER_2087;100.0;2;2026-08-01;77760.0;6541.0069162052605;71218.99308379475;11.88807793603621;2;2;3270.5034581026302;5862.183386793496;1000020;1000030;4.61512051684126;8.785999265298207;11.261395299133936;10.88807793603621;2.556302693034866;0.9174903308981521;0.94176245;inicial;TorchGCN_prioridad_desde_GA
330;ORDEN_2828;PARTNUMBER_2102;40.0;7;2026-05-30;12960.0;1247.2911025385818;11712.708897461418;10.390517477133303;7;7;178.1844432197974;541.4759406051134;800020;1200020;3.713572066704308;7.129530776968847;9.469700127423375;9.390517477133303;2.4327812090111975;0.4245810055865922;0.34049022;inicial;TorchGCN_prioridad_desde_GA
331;ORDEN_2829;PARTNUMBER_2103;30.0;6;2026-05-30;12960.0;756.4735023521085;12203.526497647892;17.132126848730824;6;6;126.07891705868478;305.55555555555554;800020;1200020;3.4339872044851463;6.62998855637844;9.469700127423375;16.132126848730827;2.897685328902953;0.27932960893854747;0.23689641;inicial;TorchGCN_prioridad_desde_GA
332;ORDEN_2846;PARTNUMBER_55;100.0;3;2026-05-30;12960.0;3077.791156684144;9882.208843315857;4.21081202077481;3;2;1025.9303855613814;1780.3837953091684;1000020;1000040;4.61512051684126;8.032292317330503;9.469700127423375;3.21081202077481;1.6507357017348285;0.7752470992694457;0.77197886;inicial;TorchGCN_prioridad_desde_GA
333;ORDEN_2853;PARTNUMBER_43;30.0;3;2026-05-19;0.0;1737.14078337995;-1737.14078337995;0.0;3;2;579.0469277933167;1255.2301255230125;1000020;1000040;3.4339872044851463;7.460571305640247;0.0;-1.0;0.0;0.5620971207563387;0.60005957;inicial;TorchGCN_prioridad_desde_GA
334;ORDEN_2875;PARTNUMBER_2139;5.0;1;2026-06-23;36000.0;8.333333333333334;35991.666666666664;4320.0;1;1;8.333333333333334;8.333333333333334;900020;900020;1.791759469228055;2.2335922215070942;10.491301994830229;20.0;8.371242135931933;0.0;-0.098600626;inicial;TorchGCN_prioridad_desde_GA
335;ORDEN_2876;PARTNUMBER_2140;415.0;2;2026-07-05;48960.0;2871.5939753953153;46088.40602460469;17.04976414475865;2;2;1435.7969876976576;2250.1542257865517;800020;800030;6.030685260261263;7.96297072473009;10.798779341814225;16.04976414475865;2.893132617921145;0.7494628276751182;0.71348876;inicial;TorchGCN_prioridad_desde_GA
336;ORDEN_2879;PARTNUMBER_1780;10.0;7;2026-08-01;77760.0;1930.5882352941176;75829.41176470589;40.27787934186472;7;5;275.7983193277311;1300.0;1000020;1500020;2.3978952727983707;7.566097863327555;11.261395299133936;20.0;3.7203267473213466;0.6046411688869789;0.63843215;inicial;TorchGCN_prioridad_desde_GA
337;ORDEN_2917;PARTNUMBER_254;15.0;6;2026-05-19;0.0;4638.799737031588;-4638.799737031588;0.0;6;6;773.1332895052645;1849.3879723257053;1000020;1400020;2.772588722239781;8.442426484166374;0.0;-1.0;0.0;0.87322733132789;0.8122376;inicial;TorchGCN_prioridad_desde_GA
338;ORDEN_2940;PARTNUMBER_616;40.0;5;2026-08-01;77760.0;2119.6065880242477;75640.39341197575;36.68605317578417;5;2;423.92131760484955;739.5456892101187;1000020;1000060;3.713572066704308;7.6594574531662305;11.261395299133936;20.0;3.629290083721544;0.6415986248388483;0.5185605;inicial;TorchGCN_prioridad_desde_GA
339;ORDEN_2957;PARTNUMBER_2191;20.0;1;2026-09-29;136800.0;683.4343434343434;136116.56565656565;200.16553355010348;1;1;683.4343434343434;683.4343434343434;800020;800020;3.044522437723423;6.528592721113143;11.82628259408539;20.0;5.304128119128361;0.2522561237645036;0.22008672;inicial;TorchGCN_prioridad_desde_GA
340;ORDEN_3008;PARTNUMBER_519;60.0;7;2026-08-05;80640.0;10540.950414573235;70099.04958542676;7.650164058120637;7;4;1505.8500592247478;3076.923076923077;800010;2650020;4.110873864173311;9.263117853796922;11.297762484021957;6.650164058120637;2.1575782870206517;0.9729265148259562;0.9958391;inicial;TorchGCN_prioridad_desde_GA
